Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
4880,1.01,Good,G,SI1,63.7,60.0,6.32,6.28,4.01,5113
2104,0.35,Ideal,D,SI1,61.1,56.0,4.55,4.59,2.79,780
25610,0.42,Premium,E,VS2,61.0,60.0,4.85,4.82,2.95,1024
9811,0.96,Fair,G,I1,64.5,60.0,6.16,6.11,3.96,2068
15389,0.93,Very Good,H,VS2,62.8,59.0,6.13,6.16,3.86,4351
3397,1.36,Very Good,H,VS1,59.9,58.0,7.16,7.2,4.3,9178
17964,0.32,Ideal,E,VVS1,61.2,55.0,4.41,4.42,2.7,892
18021,0.39,Ideal,D,VS1,61.8,54.0,4.69,4.73,2.91,988
22470,0.3,Ideal,F,VS1,61.6,54.7,4.33,4.34,2.67,652
3463,0.37,Premium,E,VS2,61.0,59.0,4.65,4.6,2.82,888
1951,1.23,Premium,G,SI1,61.2,59.0,6.88,6.81,4.19,6888
15734,0.52,Very Good,E,VS2,62.8,55.0,5.11,5.15,3.22,1621
1131,2.05,Very Good,H,VS2,61.8,60.0,8.14,8.19,5.05,18152
2589,0.75,Good,D,SI1,63.6,58.0,5.77,5.65,3.63,3024
13502,1.07,Premium,H,SI1,61.5,57.0,6.63,6.55,4.05,5123
21597,1.51,Very Good,J,VS2,60.2,59.0,7.35,7.36,4.43,7418
6301,0.72,Ideal,H,VS1,62.3,56.0,5.73,5.77,3.58,2819
9753,0.58,Very Good,G,VVS2,62.1,58.0,5.35,5.4,3.34,1872
23779,0.51,Premium,E,SI2,61.7,58.0,5.14,5.07,3.15,1265
20097,0.71,Ideal,D,VS2,60.1,56.0,5.77,5.83,3.48,4029
7164,1.52,Good,H,VS2,63.3,57.0,7.32,7.33,4.64,10428
15883,0.71,Very Good,H,VS1,62.8,58.0,5.67,5.7,3.57,2277
9153,0.32,Ideal,D,VS2,62.6,55.0,4.37,4.39,2.74,758
15165,0.7,Ideal,G,VS1,61.4,59.0,5.64,5.73,3.49,2780
25265,0.71,Premium,F,VVS1,58.1,58.0,5.92,5.88,3.43,3347
653,0.37,Fair,D,IF,61.2,57.0,4.68,4.73,2.88,1440
491,0.32,Ideal,E,VS2,62.3,56.0,4.41,4.38,2.74,900
24007,1.21,Very Good,I,VS1,61.2,58.0,6.85,6.91,4.21,5866
2288,0.37,Ideal,G,SI1,61.8,55.0,4.62,4.64,2.86,745
7020,1.2,Ideal,J,SI2,61.7,56.0,6.87,6.79,4.21,4744
7389,0.6,Very Good,E,SI2,63.2,60.0,5.32,5.28,3.35,1250
8064,1.21,Premium,I,SI2,60.7,60.0,6.88,6.82,4.16,4879
14919,0.75,Premium,E,SI1,61.1,59.0,5.86,5.83,3.57,2814
2722,0.32,Ideal,H,VS1,62.1,55.0,4.4,4.39,2.73,672
12645,0.32,Ideal,F,VVS1,61.3,55.0,4.42,4.45,2.72,854
1649,1.2,Premium,H,SI1,,60.0,6.9,6.85,4.18,6282
2813,0.38,Ideal,G,VS2,62.2,56.0,4.64,4.62,2.88,983
9703,1.06,Ideal,F,I1,61.8,55.0,6.55,6.58,4.06,3544
8144,1.5,Ideal,I,VS2,62.4,54.1,7.3,7.35,4.57,9730
25163,0.32,Premium,G,VS2,61.5,60.0,4.4,4.42,2.71,561
5585,0.59,Very Good,H,SI1,62.8,56.0,5.35,5.38,3.37,1283
19235,0.3,Premium,D,VS2,62.9,61.0,4.29,4.27,2.69,911
14623,2.0,Premium,D,SI2,61.6,59.0,8.09,8.2,5.02,17674
18251,0.38,Premium,J,VS1,62.1,60.0,4.6,4.64,2.87,600
18032,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,10671
1212,1.0,Good,G,VS2,59.1,62.0,6.42,6.45,3.8,6369
8544,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,5494
14631,0.72,Ideal,F,VS2,61.3,55.0,5.78,5.83,3.56,3495
25273,2.02,Very Good,F,SI1,62.7,59.0,7.97,8.03,5.02,17530
274,0.82,Premium,G,SI2,62.3,58.0,5.96,5.98,3.72,2456
23908,0.3,Ideal,H,IF,61.3,58.0,4.3,4.31,2.64,764
14339,1.57,Ideal,G,VS2,61.7,56.0,7.42,7.49,4.6,14283
4960,0.33,Ideal,I,IF,61.4,56.0,4.45,4.41,2.72,891
26495,0.33,Premium,G,VVS2,59.5,60.0,4.55,4.52,2.7,965
675,2.02,Ideal,I,SI1,61.9,58.0,8.07,8.18,5.03,15942
5343,0.79,Ideal,F,SI1,61.3,56.0,5.96,6.01,3.67,3163
22244,0.31,Ideal,G,VVS2,,57.0,4.32,4.35,2.72,660
19567,0.5,Ideal,E,VVS2,61.8,53.6,5.1,5.13,3.16,2297
2534,0.34,Ideal,D,VVS1,62.4,55.0,4.49,4.45,2.79,1211
13471,0.53,Ideal,H,VS2,61.4,56.0,5.2,5.23,3.2,2031
3887,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,369
11333,0.33,Good,E,SI1,63.8,55.0,4.36,4.38,2.79,579
16299,0.7,Premium,F,SI2,61.8,60.0,5.65,5.71,3.51,2213
3641,1.02,Very Good,H,SI2,58.3,61.0,6.57,6.63,3.85,4004
6714,0.24,Very Good,F,VS2,61.9,59.0,3.98,4.0,2.47,419
11841,0.49,Premium,H,VS2,59.6,62.0,5.17,5.14,3.07,965
12012,0.33,Ideal,E,SI1,62.5,55.0,4.42,4.45,2.77,579
13202,0.35,Ideal,H,SI1,61.9,55.0,4.54,4.57,2.82,541
7862,0.5,Premium,I,VVS1,58.2,62.0,5.25,5.19,3.04,1415
24298,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,1007
7490,0.33,Very Good,E,VVS2,62.3,56.0,4.4,4.44,2.75,893
9575,1.01,Very Good,F,VS1,62.8,58.0,6.32,6.39,3.99,6999
11994,0.3,Ideal,G,VVS1,61.7,57.0,4.32,4.3,2.66,1013
26219,0.34,Ideal,G,VS2,62.7,55.0,4.49,4.48,2.81,765
12987,0.91,Very Good,E,SI1,62.4,57.0,6.11,6.23,3.85,4211
9100,0.71,Very Good,G,SI1,62.9,56.0,5.68,5.73,3.59,2184
11228,0.72,Premium,E,SI2,61.6,59.0,5.83,5.68,3.55,2019
26846,2.23,Premium,J,VS1,61.7,58.0,8.41,8.34,5.17,16025
19401,1.03,Ideal,J,SI1,62.3,56.0,6.51,6.45,4.04,3893
9834,1.01,Good,E,SI1,58.1,59.0,6.57,6.65,3.84,5627
21900,0.59,Ideal,G,SI1,62.3,55.0,5.37,5.39,3.35,1431
24156,0.24,Very Good,D,VVS2,62.4,58.0,3.94,4.01,2.48,552
20851,1.21,Very Good,I,SI2,62.0,56.0,6.79,6.86,4.23,5111
26577,1.19,Good,D,VS1,63.8,55.0,6.68,6.64,4.25,7437
9922,1.05,Premium,E,I1,62.2,61.0,6.51,6.48,4.04,3293
18605,0.63,Very Good,G,VS1,59.9,57.0,5.57,5.62,3.35,2241
4852,0.31,Ideal,I,VVS1,62.1,56.0,4.35,4.38,2.71,571
14158,0.66,Very Good,D,VVS2,60.7,59.0,5.6,5.67,3.42,4311
6581,0.31,Ideal,E,IF,62.5,56.0,4.34,4.37,2.72,1214
17360,0.78,Very Good,D,VS1,61.5,57.0,5.92,5.95,3.65,3923
13339,0.77,Premium,G,VS2,61.3,60.0,5.91,5.81,3.59,2846
13666,0.28,Very Good,F,VS1,61.0,59.0,4.23,4.29,2.6,487
14845,1.56,Ideal,H,VS2,61.5,56.0,7.46,7.5,4.6,11531
13026,0.31,Very Good,E,SI1,63.5,57.0,4.32,4.28,2.73,698
11701,0.36,Ideal,D,VS1,61.7,55.0,4.58,4.62,2.84,1094
23914,0.41,Good,E,SI2,63.2,58.0,4.68,4.72,2.97,638
21069,2.38,Premium,J,VS2,62.6,59.0,8.52,8.49,5.32,16273
20516,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,1056
3585,0.31,Ideal,F,VVS2,61.6,55.0,4.35,4.38,2.69,917
21608,1.35,Premium,G,VVS2,60.2,59.0,7.2,7.16,4.32,11868
6928,0.32,Good,D,SI1,63.8,56.0,4.35,4.33,2.77,756
16646,1.06,Ideal,F,SI1,62.2,57.0,6.52,6.5,4.05,5613
20652,0.3,Premium,F,VS1,61.0,58.0,4.33,4.36,2.65,570
804,1.01,Good,E,SI1,63.5,58.0,6.28,6.35,4.01,4546
14404,1.0,Very Good,F,VVS1,,57.0,6.39,6.41,3.95,9492
2604,1.51,Premium,G,SI2,62.7,57.0,7.33,7.29,4.58,7145
21857,1.51,Premium,H,VS1,62.4,60.0,7.34,7.27,4.56,10939
16529,0.5,Very Good,F,SI2,63.5,58.0,5.03,4.98,3.18,1094
25490,0.55,Very Good,E,VS2,62.1,60.0,5.19,5.24,3.24,1744
3012,1.03,Ideal,G,VVS2,60.7,57.0,6.5,6.58,3.97,8385
6780,0.7,Good,I,SI2,63.4,59.0,5.66,5.57,3.56,1699
21546,0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1064
12274,1.02,Ideal,F,VS2,61.0,56.0,6.55,6.62,4.02,6393
21337,0.33,Ideal,D,SI2,61.1,57.0,4.5,4.47,2.74,631
13099,1.03,Ideal,D,SI1,59.9,57.0,6.61,6.68,3.98,6460
21599,0.31,Ideal,G,VVS2,61.5,56.0,4.38,4.4,2.7,687
22668,0.32,Premium,F,VVS1,61.3,58.0,4.4,4.37,2.69,990
23148,0.7,Very Good,G,VS1,62.5,58.0,5.63,5.69,3.54,2437
16154,0.32,Premium,F,VS2,61.0,61.0,4.41,4.38,2.68,828
21904,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,7592
18187,0.5,Good,I,SI2,65.3,56.0,4.91,5.01,3.24,855
20995,2.01,Very Good,E,SI2,,60.0,8.2,8.24,4.84,17024
24575,1.57,Ideal,J,VS1,62.1,54.0,7.46,7.49,4.64,9683
13038,1.52,Premium,F,VS2,59.4,60.0,7.61,7.5,4.49,13530
15379,0.5,Ideal,D,SI1,61.6,55.0,5.13,5.1,3.15,1654
24840,0.34,Very Good,G,VVS2,62.3,59.0,4.45,4.48,2.78,740
23717,0.8,Ideal,D,VS2,61.0,57.0,5.96,6.0,3.65,4170
11723,0.5,Ideal,F,SI1,61.0,56.0,5.15,5.17,3.15,1286
1866,1.51,Good,D,VS1,63.7,55.0,7.28,7.22,4.62,17111
5769,1.5,Very Good,G,SI2,58.5,62.0,7.4,7.44,4.34,8580
2862,0.56,Very Good,F,SI1,60.0,57.0,5.41,5.38,3.24,1679
7491,0.55,Ideal,E,SI1,61.4,55.0,5.29,5.26,3.24,1668
22623,0.41,Premium,E,SI2,60.6,60.0,4.83,4.8,2.92,771
5174,0.54,Ideal,H,VS2,61.9,56.0,5.24,5.26,3.25,1359
21253,0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1024
14131,1.54,Premium,I,VS1,61.6,58.0,7.42,7.39,4.56,10349
682,0.71,Ideal,I,IF,61.5,56.0,5.74,5.77,3.54,2925
19042,0.32,Ideal,G,IF,61.9,53.0,4.42,4.47,2.75,918
2861,0.75,Ideal,H,SI1,62.1,57.0,5.82,5.78,3.6,2165
25763,1.02,Very Good,H,SI1,61.9,61.0,6.34,6.42,3.95,4476
18523,0.51,Ideal,E,VVS1,61.3,56.0,5.21,5.13,3.17,3226
10108,0.9,Premium,H,SI1,62.0,55.0,6.21,6.17,3.84,3377
10991,1.01,Premium,F,SI1,61.9,56.0,6.53,6.45,4.02,5599
5063,0.51,Ideal,J,VS1,61.6,54.0,5.14,5.18,3.18,988
12694,0.41,Ideal,F,VS2,62.1,56.0,4.79,4.74,2.96,1107
12426,0.53,Ideal,D,VS2,61.1,56.0,5.28,5.24,3.21,1825
5854,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,1351
8116,0.8,Good,G,VS1,63.2,60.1,5.77,5.85,3.67,3283
20994,0.91,Premium,F,SI2,59.1,60.0,6.36,6.3,3.74,3845
24353,0.47,Good,D,SI1,63.8,59.0,4.9,4.88,3.12,987
1116,0.41,Premium,H,SI1,62.6,59.0,4.77,4.72,2.97,876
18952,0.31,Very Good,E,SI1,63.4,55.0,4.29,4.26,2.71,651
20084,0.6,Very Good,E,VS2,62.9,59.0,5.34,5.38,3.37,2085
20779,0.3,Ideal,I,SI1,61.3,56.0,4.33,4.32,2.65,506
11070,0.4,Ideal,G,SI1,61.5,57.0,4.74,4.76,2.92,942
12939,0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,988
19319,0.25,Premium,E,VVS1,60.7,60.0,4.11,4.09,2.49,740
16475,0.36,Very Good,G,SI1,63.3,56.0,4.53,4.5,2.86,689
634,0.35,Fair,F,VVS1,54.6,59.0,4.85,4.79,2.63,1011
6303,0.31,Ideal,F,IF,61.5,55.0,4.34,4.37,2.68,1061
20472,0.38,Premium,H,VS2,60.6,58.0,4.7,4.68,2.84,898
22266,2.52,Very Good,G,SI2,63.2,58.0,8.65,8.61,5.45,17689
10708,0.37,Premium,E,VVS2,59.6,60.0,4.75,4.68,2.81,971
10806,0.56,Premium,E,VS2,61.1,59.0,5.27,5.34,3.24,1552
22292,0.78,Ideal,G,VS2,,57.0,5.87,5.9,3.66,3171
721,0.76,Premium,G,SI2,62.6,55.0,5.87,5.82,3.66,1970
26585,2.02,Premium,F,SI2,61.7,58.0,8.15,8.11,5.02,18487
1877,0.71,Very Good,G,SI1,61.7,56.0,5.7,5.74,3.53,2334
2830,1.01,Ideal,H,SI1,61.2,57.0,6.42,6.47,3.95,5387
17648,0.33,Ideal,E,SI1,62.4,56.0,4.41,4.43,2.76,579
16716,0.68,Good,F,VS1,60.0,60.8,5.67,5.71,3.41,2516
10519,0.39,Very Good,E,VS1,60.0,59.0,4.76,4.8,2.87,900
19362,0.51,Very Good,E,SI1,63.5,54.0,5.1,5.07,3.23,1443
18541,1.0,Fair,D,VVS2,61.1,57.0,6.37,6.3,3.87,10562
13864,0.4,Ideal,G,SI2,62.6,54.0,4.73,4.76,2.97,573
21024,0.52,Ideal,E,VS2,61.7,55.0,5.21,5.16,3.2,1815
7145,0.33,Premium,D,SI2,61.6,59.0,4.41,4.42,2.72,492
2124,0.71,Ideal,F,VVS2,61.2,55.0,5.73,5.84,3.54,3705
19874,0.43,Very Good,E,VS1,61.9,53.0,4.86,4.89,3.02,1051
12992,1.01,Premium,G,SI1,62.7,59.0,6.41,6.35,4.0,4808
26034,0.73,Ideal,F,SI1,59.6,57.0,5.88,5.86,3.5,2527
23,1.52,Ideal,D,SI2,62.7,56.0,7.35,7.28,4.59,8631
24329,0.71,Good,F,SI1,64.3,57.0,5.62,5.55,3.59,2125
19950,1.24,Ideal,G,VS1,61.9,54.0,6.89,6.92,4.27,8584
7396,1.52,Very Good,G,VS1,62.1,57.0,7.27,7.32,4.53,12968
24590,0.71,Ideal,F,SI1,62.7,55.0,5.65,5.74,3.57,2346
2464,0.97,Good,J,VS2,64.3,58.0,6.25,6.22,4.01,3129
4274,1.01,Good,F,SI2,63.1,58.0,6.34,6.38,4.01,3768
16115,0.42,Very Good,F,SI2,61.5,59.0,4.81,4.85,2.97,710
26259,1.06,Premium,D,SI2,59.8,61.0,6.63,6.58,3.95,4483
25707,0.36,Good,F,VS1,63.9,54.0,4.52,4.5,2.88,905
20359,1.19,Premium,G,VS2,58.9,61.0,6.88,6.81,4.03,7397
16652,0.7,Ideal,F,SI1,61.9,55.0,5.7,5.74,3.54,3119
16678,2.0,Very Good,J,SI1,63.3,59.0,7.95,7.89,5.01,11189
21881,0.3,Ideal,E,SI1,62.9,57.0,4.3,4.25,2.69,675
7188,0.51,Premium,G,VVS1,62.4,58.0,5.09,5.13,3.19,1925
18174,0.72,Premium,D,SI1,62.7,59.0,5.69,5.73,3.58,2757
11220,1.11,Ideal,G,VS2,62.0,56.0,6.62,6.65,4.12,7472
20716,0.52,Ideal,G,VVS2,62.3,56.0,5.15,5.18,3.22,1906
6735,0.31,Very Good,F,VS1,60.6,55.0,4.41,4.43,2.67,675
3788,1.01,Very Good,G,VS2,63.1,60.0,6.36,6.31,4.0,6108
23699,0.53,Ideal,D,VS2,61.2,57.0,5.2,5.26,3.2,1857
9897,0.53,Ideal,G,VVS1,61.8,56.0,5.19,5.24,3.22,1956
12032,2.01,Premium,D,SI2,61.8,59.0,8.15,8.07,5.01,17235
276,0.53,Very Good,J,VS2,60.9,59.0,5.2,5.27,3.19,1023
21848,1.7,Premium,F,VS2,62.5,61.0,7.54,7.45,4.69,13737
8427,1.5,Very Good,D,SI2,63.1,56.0,7.17,7.28,4.56,9783
7445,1.01,Good,F,SI2,63.7,59.0,6.28,6.38,4.03,4166
10258,2.0,Very Good,J,VS2,60.7,60.0,8.05,8.17,4.92,13542
11702,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,6238
10648,2.01,Good,H,VS2,63.3,55.0,7.87,7.94,5.0,18640
5686,1.01,Very Good,G,SI1,63.2,59.0,6.36,6.32,4.01,5113
17783,0.5,Good,G,VVS2,63.4,57.0,5.06,5.1,3.22,1715
8662,0.32,Very Good,I,SI1,62.4,58.0,4.42,4.46,2.77,388
23547,1.67,Very Good,H,SI1,59.4,61.0,7.73,7.78,4.61,11146
9305,0.3,Very Good,I,VS1,60.8,59.0,4.3,4.32,2.62,473
221,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6787
23596,1.5,Ideal,I,VS1,62.0,53.0,7.4,7.35,4.57,9618
8375,1.28,Good,G,SI2,63.6,57.0,6.78,6.73,4.29,4679
18504,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,1012
10694,0.3,Ideal,D,VVS1,61.3,57.0,4.29,4.32,2.64,1000
16556,0.59,Premium,F,SI1,62.4,59.0,5.37,5.33,3.34,1561
11728,1.2,Very Good,H,SI1,62.5,59.0,6.66,6.72,4.18,6019
14118,1.15,Very Good,F,SI2,63.1,63.0,6.67,6.57,4.18,4915
13800,1.03,Ideal,I,SI1,61.1,55.0,6.53,6.57,4.0,4782
7078,2.01,Very Good,H,SI2,63.4,60.0,7.97,7.89,5.03,11780
11052,1.01,Ideal,G,VVS1,61.1,56.0,6.51,6.49,3.97,8647
15647,0.33,Premium,I,SI1,60.4,59.0,4.5,4.54,2.73,434
14879,0.53,Ideal,E,VS2,61.9,56.0,5.19,5.21,3.22,1721
9850,1.73,Good,E,I1,63.6,59.0,7.6,7.56,4.82,8370
24651,0.51,Fair,F,VS2,61.0,66.0,5.12,5.04,3.1,1334
6769,2.03,Premium,J,SI2,60.4,59.0,8.15,8.12,4.91,9435
11844,1.12,Premium,H,SI2,62.1,56.0,6.7,6.65,4.14,4014
26462,0.32,Ideal,E,VVS1,62.5,56.0,4.38,4.42,2.75,814
17551,0.32,Ideal,G,VS2,61.8,57.0,4.37,4.4,2.71,561
19939,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,689
22308,0.32,Ideal,E,VVS1,61.8,55.0,4.4,4.43,2.73,921
11350,0.67,Very Good,G,VS2,60.4,61.0,5.61,5.64,3.4,2080
336,0.23,Very Good,E,VVS1,61.8,59.0,3.9,3.93,2.42,530
2051,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,9532
14393,1.08,Ideal,H,SI1,62.8,57.0,6.55,6.51,4.1,4964
25136,0.35,Premium,I,VS1,61.8,58.0,4.5,4.53,2.79,552
14760,0.5,Very Good,G,VS2,60.3,58.0,5.15,5.19,3.12,1354
23761,2.01,Good,I,SI2,63.5,60.0,7.86,7.94,5.02,12985
24424,1.5,Fair,H,VS1,61.7,60.0,7.37,7.27,4.52,11007
7098,0.31,Good,D,SI1,63.9,54.0,4.27,4.3,2.74,571
917,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,1926
5875,0.4,Ideal,G,IF,61.8,55.0,4.75,4.79,2.95,1239
7248,0.78,Very Good,F,SI2,58.3,62.0,6.04,6.11,3.54,2477
19612,1.58,Premium,I,VS1,61.1,59.0,7.44,7.52,4.57,10428
17376,0.23,Ideal,G,IF,61.7,55.0,3.94,3.98,2.44,536
2582,0.32,Very Good,D,IF,62.0,56.0,4.39,4.43,2.73,1171
10978,0.37,Ideal,D,SI1,61.1,57.0,4.63,4.64,2.83,823
4726,0.42,Ideal,G,SI1,62.0,54.0,4.85,4.82,3.0,799
10744,0.32,Ideal,D,VS2,62.7,57.0,4.4,4.44,2.77,758
21974,1.5,Good,G,VS2,63.8,56.0,7.2,7.15,4.58,11508
16926,0.72,Fair,D,SI1,65.6,60.0,5.62,5.54,3.66,2364
4675,0.3,Very Good,G,VVS1,63.1,58.0,4.31,4.28,2.71,1013
12977,1.01,Ideal,E,VS2,61.4,57.0,6.44,6.5,3.97,6956
21576,0.41,Ideal,F,VS1,60.8,57.0,4.77,4.8,2.91,1007
26516,0.5,Very Good,E,VS2,62.8,60.0,5.02,5.08,3.17,1559
18954,0.39,Very Good,D,VVS2,62.9,58.0,4.62,4.66,2.92,1232
10975,0.82,Fair,H,SI2,65.1,58.0,5.86,5.81,3.8,2358
18024,0.45,Good,E,SI1,63.9,57.0,4.86,4.81,3.09,1063
4112,0.3,Ideal,D,VS2,62.3,54.0,4.29,4.34,2.69,710
17527,1.11,Ideal,F,VS2,61.7,55.0,6.65,6.67,4.11,7473
7934,0.8,Ideal,G,SI2,63.0,56.0,5.85,5.9,3.7,2657
2231,1.51,Premium,J,VS2,62.8,59.0,7.2,7.17,4.51,7553
5192,1.18,Premium,J,SI2,61.3,60.0,6.83,6.78,4.17,4274
18148,1.0,Very Good,I,SI1,59.3,63.0,6.52,6.47,3.85,3360
4607,0.51,Very Good,H,SI1,61.0,55.0,5.18,5.21,3.17,1698
6307,0.76,Premium,D,VS2,61.7,59.0,5.87,5.9,3.63,3581
16479,1.01,Ideal,D,SI2,61.6,57.0,6.32,6.45,3.93,5051
12074,0.45,Premium,E,SI1,62.8,58.0,4.88,4.84,3.05,1091
22242,0.53,Good,E,SI1,64.1,54.0,5.11,5.16,3.29,1332
26232,0.52,Very Good,H,VS2,63.5,58.0,5.08,5.09,3.23,1389
24474,0.54,Premium,E,VVS2,61.0,59.0,5.28,5.27,3.22,2313
16685,0.81,Very Good,J,VS2,60.4,59.0,6.04,6.11,3.67,2283
19474,0.3,Very Good,D,SI1,58.8,63.0,4.32,4.35,2.55,479
3511,0.3,Ideal,E,VS2,62.6,54.0,4.28,4.31,2.69,658
9447,0.9,Premium,E,SI2,61.7,58.0,6.18,6.11,3.79,3830
5313,0.43,Ideal,E,VVS2,61.7,55.0,4.86,4.87,3.0,1426
628,0.35,Very Good,E,VS1,62.3,60.0,4.5,4.52,2.81,829
23963,0.42,Premium,D,SI2,60.8,59.0,4.83,4.77,2.92,898
11407,0.71,Premium,E,VS2,61.5,60.0,5.76,5.68,3.52,2858
25602,0.7,Premium,G,VS2,61.3,58.0,5.74,5.68,3.5,2596
2366,0.9,Very Good,G,SI1,63.4,54.0,6.11,6.16,3.89,3615
21761,0.4,Very Good,E,SI1,62.2,62.0,4.66,4.69,2.91,687
3815,1.03,Ideal,F,SI2,61.6,55.0,6.49,6.46,3.99,4769
23790,0.42,Ideal,G,VVS1,61.2,57.0,4.78,4.82,2.94,1179
9191,0.7,Premium,E,SI2,61.8,60.0,5.65,5.61,3.48,2342
18704,1.01,Very Good,D,SI2,63.5,61.0,6.37,6.33,4.03,4538
1078,2.06,Ideal,I,VS2,59.2,57.0,8.39,8.29,4.94,15691
9054,0.3,Ideal,G,IF,61.4,57.0,4.37,4.33,2.67,956
22254,1.5,Premium,H,VS2,61.2,61.0,7.32,7.25,4.46,10478
10179,0.41,Very Good,D,SI1,63.4,56.0,4.76,4.73,3.01,907
25469,0.39,Very Good,G,VS2,59.8,61.0,4.72,4.75,2.83,734
243,0.32,Very Good,G,VS2,60.9,58.0,4.42,4.45,2.7,564
15237,0.32,Premium,H,VS2,62.7,54.0,4.41,4.39,2.76,648
3213,1.03,Ideal,F,SI1,,57.0,6.42,6.46,4.03,5366
21247,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,1667
2889,1.2,Ideal,D,SI2,61.7,56.0,6.88,6.81,4.22,6740
25601,0.51,Premium,E,SI1,58.2,61.0,5.27,5.22,3.05,1340
7816,0.23,Very Good,H,VVS2,62.0,55.0,3.93,3.95,2.44,378
17730,1.26,Ideal,H,VS1,,57.0,6.97,7.03,4.27,8959
17268,0.4,Very Good,D,VS1,63.3,57.0,4.66,4.72,2.97,967
2948,0.23,Ideal,G,IF,61.8,56.0,3.92,3.94,2.43,536
21796,1.05,Ideal,G,VS2,61.1,57.0,6.55,6.52,3.99,5504
7967,0.57,Premium,E,VS2,62.0,58.0,5.38,5.33,3.32,1763
966,0.36,Good,I,SI1,63.1,57.0,4.51,4.55,2.86,486
16307,0.62,Good,E,SI2,59.4,65.0,5.54,5.48,3.27,1333
23658,0.42,Ideal,D,VVS1,61.6,56.0,4.79,4.82,2.96,1547
26911,0.33,Ideal,I,VS2,62.4,56.0,4.39,4.43,2.75,463
8870,0.3,Ideal,G,VVS1,61.5,55.0,4.33,4.35,2.67,764
19074,0.64,Ideal,I,IF,62.0,54.0,5.53,5.56,3.44,1991
10447,0.51,Ideal,G,VS1,61.7,55.0,5.17,5.14,3.18,1781
10068,1.23,Ideal,G,VS2,61.5,54.0,6.89,6.92,4.25,7988
19141,1.08,Ideal,F,I1,61.8,56.0,6.64,6.62,4.1,3168
25698,0.34,Premium,I,SI1,60.0,58.0,4.51,4.55,2.72,459
25345,0.9,Very Good,H,SI2,62.9,57.0,6.09,6.16,3.85,3160
12777,0.31,Good,D,SI2,63.1,54.0,4.33,4.38,2.75,462
14877,0.31,Good,H,VVS1,63.7,56.0,4.3,4.33,2.75,612
519,0.32,Ideal,G,VVS1,60.3,58.0,4.44,4.48,2.69,779
25967,0.43,Ideal,D,VS1,61.9,55.0,4.87,4.85,3.01,1264
20765,0.5,Premium,F,SI2,61.4,61.0,5.14,5.09,3.14,1172
19199,0.41,Ideal,E,VS1,61.8,55.0,4.75,4.8,2.95,1079
26953,0.31,Premium,E,SI1,58.3,60.0,4.51,4.48,2.62,698
724,0.23,Very Good,E,VVS1,61.8,59.0,3.89,3.91,2.41,472
24600,1.58,Premium,G,VVS2,62.4,56.0,7.5,7.4,4.65,14855
7895,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,10933
20293,0.4,Ideal,G,SI1,61.8,57.0,4.74,4.78,2.94,873
15516,0.52,Ideal,D,VS1,62.2,56.0,5.16,5.13,3.2,2296
18306,0.39,Very Good,J,VS1,61.0,62.0,4.66,4.71,2.86,616
14387,0.7,Premium,H,VS1,62.8,60.0,5.61,5.56,3.51,2367
840,0.3,Ideal,H,VVS1,62.2,57.0,4.28,4.31,2.67,665
6504,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,7192
15042,0.31,Premium,F,VS2,62.0,58.0,4.31,4.37,2.69,625
1326,0.32,Premium,I,VVS1,60.1,61.0,4.45,4.4,2.66,756
19198,0.32,Premium,G,VS2,59.8,59.0,4.48,4.52,2.69,561
26229,0.71,Premium,H,SI1,62.4,62.0,5.67,5.64,3.53,2207
3354,1.35,Premium,H,VS1,62.3,58.0,7.1,7.05,4.41,8543
21733,2.15,Ideal,J,VS1,60.9,55.0,8.35,8.39,5.1,15613
4090,0.41,Very Good,D,SI1,63.1,57.0,4.73,4.68,2.97,920
11105,0.9,Premium,F,SI2,62.7,58.0,6.16,6.09,3.84,3780
5175,0.6,Good,G,VS1,60.1,61.0,5.44,5.5,3.29,1757
9227,0.72,Ideal,I,VS2,61.7,56.0,5.75,5.8,3.56,2650
17989,0.9,Ideal,G,VVS1,62.9,56.0,6.11,6.19,3.87,6237
